rowlabel,sex,age,yrsarea,genhealt,cry2,relig3,tenure1,hominsur,persinc,inner,rural3,rubbcomm,vandcomm,livharm1a,tenharm,struct3,ethgrp2a,illONS,educat3,remploya,threviol2,walkdark,emdiqu15x,polatt7,confx
175561080,2,32,2,1,1,1,5,1,14,0,2,4,4,2,3,1,1,1,4,1,2,2,4,2,0.726703351
175563160,1,36,5,1,1,2,2,1,14,0,2,4,4,2,1,2,1,1,4,1,2,2,3,2,-0.17677046
175563240,1,27,3,1,1,2,4,2,13,0,2,4,4,1,3,1,1,1,4,1,2,1,2,2,-0.426861374
175564160,2,21,7,2,1,1,2,1,4,0,2,3,3,3,1,1,1,1,1,1,2,2,2,2,0.266492235
175564240,2,45,6,2,1,1,2,1,3,0,2,2,2,1,1,2,1,1,1,1,2,2,5,2,0.266492235
175564320,2,36,5,1,1,1,2,1,6,0,2,4,4,1,1,2,1,1,1,1,2,1,4,1,1.465717151
175565160,2,67,7,1,1,2,1,1,12,0,2,3,4,1,1,4,1,1,4,3,2,2,5,2,-0.383103503
175566080,2,28,6,1,1,1,4,1,5,0,2,2,3,2,2,1,1,1,3,1,2,4,1,1,1.23379219
175567240,2,41,6,2,1,2,2,1,14,0,2,3,3,2,1,2,1,1,3,1,2,3,2,1,0.293986474
175568080,1,38,6,2,1,2,4,2,4,0,2,1,2,1,3,2,1,1,1,1,2,2,1,2,0.266492235
175568160,1,23,2,1,7,1,4,2,5,0,2,2,3,2,3,1,1,1,1,1,2,3,2,2,0.266492235
175568240,1,43,6,2,1,1,1,1,6,0,2,2,3,1,1,2,1,1,1,1,2,2,3,2,0.266492235
175568320,2,55,7,2,1,1,4,1,3,1,2,2,2,5,3,1,1,1,1,3,2,2,1,1,1.665469564
175569160,1,43,6,3,1,2,2,1,7,0,2,2,4,3,1,1,1,1,4,1,2,2,1,2,-0.18335109
175569320,1,55,7,2,1,2,1,1,3,1,2,3,4,2,1,1,1,1,1,2,2,4,1,1,0.834287366
175570160,2,27,4,2,1,2,4,1,8,0,2,3,3,3,3,3,1,1,4,1,2,2,2,2,-0.208943009
175570200,2,51,5,1,1,2,1,1,9,0,2,4,4,1,1,1,1,1,4,1,2,1,5,2,0.526950939
175570400,1,60,7,3,1,2,4,2,2,1,2,3,3,3,3,4,1,3,3,3,2,2,1,2,-0.582855915
175571080,1,40,6,1,4,2,2,1,12,0,2,3,4,1,1,2,1,1,4,1,2,1,5,3,-1.132485093
175571400,1,70,7,1,1,1,1,1,9,0,2,4,4,1,1,4,1,1,4,1,2,1,4,1,0.554445178
175571480,2,31,7,3,1,1,4,1,3,0,2,4,4,3,3,3,1,3,3,1,1,3,2,4,-1.331198002
175572080,1,39,2,2,1,2,2,1,4,1,2,2,4,1,1,2,1,1,2,1,2,1,1,4,0.27547666
175572160,2,27,2,2,1,2,2,1,9,1,2,1,2,1,1,1,1,1,4,1,2,3,1,1,0.554445178
175573160,1,58,7,4,5,1,1,1,1,0,2,3,4,3,1,1,1,3,3,1,2,3,1,3,-2.47543444
175573320,2,42,5,1,1,2,3,1,6,0,2,3,4,1,1,1,1,1,3,1,2,2,2,1,1.665469564
175574160,2,59,7,3,1,2,2,1,6,0,2,3,4,1,1,1,1,2,1,3,2,2,1,2,0.034567274
175575080,2,38,7,2,1,2,2,1,4,0,2,1,4,1,1,1,1,1,3,1,2,4,1,2,-1.10204903
175575160,2,80,7,3,1,2,1,1,4,0,2,4,4,5,1,4,1,3,4,3,2,3,5,2,-0.208943009
175575240,1,37,5,3,1,1,4,1,8,0,2,3,4,2,3,1,1,2,4,1,2,3,2,2,-0.408695422
175577080,1,51,7,3,1,2,4,1,11,0,2,4,4,2,3,1,2,1,4,1,2,1,3,3,-0.136132441
175578320,2,51,7,1,5,2,2,1,4,0,2,4,4,5,1,1,1,1,2,1,2,2,2,2,0.266492235
175579160,2,44,5,1,1,1,4,1,7,0,2,3,3,1,2,1,1,1,1,1,2,2,1,2,0.266492235
175579240,1,20,5,2,1,2,4,1,2,1,2,2,3,3,3,2,1,1,2,1,2,2,1,4,-0.133875405
175581080,1,32,6,1,7,2,2,1,6,0,2,3,4,3,1,1,2,1,3,1,2,1,1,2,1.002386184
175582320,2,45,6,1,1,6,2,1,10,0,2,4,4,1,1,1,3,3,2,1,2,2,5,3,-0.886032986
175584080,1,50,6,1,1,2,2,1,14,0,2,3,3,1,1,1,1,1,3,1,2,1,5,2,0.266492235
175584160,2,71,7,1,1,2,5,1,5,0,1,3,3,1,3,4,1,1,2,3,2,1,3,2,-0.364937551
175584240,2,61,6,4,1,2,1,1,2,0,2,3,3,6,1,4,1,3,4,3,2,2,5,2,-0.165185138
175585320,1,76,3,2,1,2,4,2,2,0,2,3,3,6,2,4,1,3,1,3,2,2,1,4,-1.335357357
175586080,2,32,5,2,1,1,4,1,3,0,2,3,3,3,2,1,1,1,2,1,2,2,1,2,0.726703351
175586160,2,77,7,2,1,2,1,1,14,0,2,4,4,1,1,4,1,1,1,3,2,2,5,2,0.077107614
175586240,2,19,6,2,1,2,2,1,1,0,2,4,4,3,1,1,1,1,3,2,2,2,5,1,0.540438581
175587080,1,25,2,1,7,2,4,1,6,0,2,3,3,3,3,1,1,1,1,1,2,3,2,2,0.266492235
175587320,1,47,7,2,1,1,4,1,9,1,2,3,3,2,3,1,1,1,5,1,2,1,2,5,-3.93043975
175588080,1,43,2,1,1,1,4,1,13,0,1,4,4,2,3,2,1,1,4,1,2,1,3,5,-2.283273828
175588160,2,36,6,2,1,2,2,1,4,0,2,4,4,1,1,2,1,1,4,1,2,2,3,3,-1.132485093
175588240,1,44,5,1,1,2,2,1,11,0,2,4,4,2,1,2,1,1,3,1,2,2,3,2,0.266492235
175589160,2,80,7,2,3,2,1,1,6,0,1,4,4,3,1,4,1,1,4,3,2,2,4,1,0.036469594
175590160,1,56,4,2,1,2,1,1,7,0,2,3,3,2,1,4,1,1,4,1,2,2,1,2,0.266492235
175591080,1,46,2,2,7,2,4,1,7,0,2,3,4,1,2,2,1,1,4,1,2,2,2,2,0.266492235
175591160,2,53,6,2,1,2,2,1,7,0,2,3,3,5,1,1,1,1,2,1,2,2,3,2,0.266492235
175591320,2,57,7,2,1,2,1,1,7,0,1,3,3,3,1,1,1,1,5,1,2,2,2,2,0.266492235
175592080,1,34,3,2,1,1,2,2,14,0,2,3,4,3,1,1,1,1,4,1,2,1,5,1,1.190034319
175592160,2,56,7,2,1,2,1,1,4,0,1,3,4,6,1,1,1,2,2,1,2,3,5,3,-1.303703763
175593080,2,68,7,2,1,1,1,1,4,0,2,4,3,2,1,4,1,1,3,3,2,2,2,1,0.816121413
175594080,2,34,4,1,1,1,2,1,13,0,2,3,4,2,1,2,1,1,3,1,2,2,3,2,-0.426861374
175594320,2,29,3,1,7,6,4,2,2,0,2,3,4,1,2,2,4,1,2,3,2,2,2,1,1.178448997
175595080,1,70,7,4,1,1,1,1,13,0,1,4,4,1,1,4,1,3,4,3,2,1,5,2,-0.208943009
175595240,2,78,7,3,1,2,1,1,6,0,2,4,4,1,1,4,1,2,2,3,2,3,5,2,0.526950939
175597160,2,32,5,2,1,2,4,1,6,0,2,4,4,2,2,2,1,1,3,1,2,2,3,2,0.684163012
175597240,2,51,7,2,2,1,2,1,10,0,1,4,4,1,1,1,1,1,3,1,2,2,5,2,-0.151178542
175598080,2,19,6,1,1,1,4,1,5,0,2,3,4,2,3,2,1,1,2,3,2,2,1,2,0.034567274
175599080,1,22,4,2,1,1,4,1,3,0,1,4,4,3,2,1,1,1,2,1,2,1,4,2,0.066739823
175599160,2,59,5,2,7,1,1,1,7,0,1,4,4,1,1,1,1,3,4,1,2,1,5,1,0.972115955
175601160,1,37,7,1,1,2,4,1,8,0,2,4,4,3,3,1,1,1,2,1,2,2,2,3,-0.671056446
175602160,1,53,5,1,1,1,2,1,6,0,2,3,3,5,1,1,1,1,4,1,2,2,2,2,-0.197357687
175603160,1,72,7,1,1,2,1,1,6,0,2,4,4,1,1,4,1,3,5,3,2,3,5,2,-0.133012589
175603240,1,35,4,2,1,2,2,1,9,0,2,4,4,1,1,2,1,1,3,1,2,2,5,2,-0.596862512
175604240,2,55,7,1,7,2,1,1,7,0,2,4,4,1,1,1,5,1,1,3,2,3,2,2,0.034567274
175605240,1,77,7,2,1,2,1,1,4,0,2,4,4,1,1,4,1,1,1,3,2,1,4,2,0.266492235
175606160,2,61,6,2,1,2,1,1,8,0,2,3,3,1,1,4,1,1,4,1,2,3,3,2,0.266492235
175606240,1,57,7,1,1,2,1,1,8,0,2,4,4,1,1,1,1,1,4,1,2,2,4,2,0.526950939
175607160,1,49,4,2,3,1,4,1,8,0,2,4,4,2,3,1,1,1,1,1,2,1,3,2,0.266492235
175608080,1,56,5,1,1,1,4,1,5,0,1,4,4,1,3,1,1,1,4,1,2,3,3,2,-0.408695422
175608240,1,59,5,2,1,2,1,1,6,0,1,3,4,1,1,1,1,3,1,1,2,2,4,4,-1.806633246
175609240,1,31,7,2,1,2,4,1,7,0,2,3,4,1,3,2,1,1,4,1,2,2,2,2,0.266492235
175609320,2,58,7,2,1,2,1,1,5,0,2,2,4,1,1,1,1,1,1,1,2,3,2,3,-1.28553781
175611080,1,48,7,3,1,2,4,1,8,0,1,4,4,1,3,1,1,3,2,1,2,1,3,3,-1.09737072
175611320,1,78,6,2,1,2,1,1,12,0,1,4,4,1,1,4,1,1,4,3,2,1,3,1,1.015873826
175612240,2,51,6,2,1,2,2,1,11,0,1,4,4,1,1,1,1,1,4,1,2,1,4,2,0.048573871
175613240,1,55,7,2,1,2,1,1,4,0,2,4,4,1,1,1,1,1,3,1,2,3,3,1,1.205258447
175614320,1,46,4,2,1,1,4,1,13,0,2,4,4,2,3,2,1,3,4,1,2,1,5,2,0.266492235
175617240,2,30,5,1,1,2,4,2,3,0,1,4,4,3,3,3,1,1,2,3,2,4,5,2,-0.133012589
175618080,2,60,6,2,1,2,2,1,2,0,2,4,4,1,1,4,1,1,2,3,2,1,1,2,0.127446115
175620160,1,23,6,1,1,1,1,1,1,0,2,4,4,3,1,1,1,1,4,2,2,1,4,1,0.990281907
175620320,2,51,5,2,1,2,2,1,3,0,1,3,3,5,1,1,1,1,2,1,2,3,3,2,-0.426861374
175622160,2,23,1,2,1,1,4,1,6,0,2,4,4,1,3,2,1,1,3,1,2,3,3,2,-0.826366198
175622320,2,50,6,3,1,2,2,1,11,0,2,3,4,1,1,1,1,1,2,1,2,3,3,1,0.946524036
175624160,2,60,1,3,1,1,2,1,7,0,1,3,3,1,1,1,1,3,4,3,2,2,3,3,-1.575747789
175626080,1,78,7,2,1,2,1,1,7,0,2,3,4,1,1,4,1,1,4,3,2,1,5,1,0.063279044
175626240,2,65,4,2,1,2,1,1,2,0,2,4,4,3,1,4,1,3,4,1,2,2,5,2,0.266492235
175626320,1,29,2,2,1,1,2,1,12,0,2,3,4,1,1,2,1,1,4,1,2,2,5,2,0.034567274
175627080,1,58,7,1,1,2,1,1,5,0,1,4,4,1,1,1,1,1,2,1,2,1,3,2,0.034567274
175627320,2,64,7,2,1,2,1,1,4,0,1,4,4,1,1,1,1,1,3,3,2,1,4,2,-0.626613786
175628240,2,48,4,1,1,2,4,1,7,0,2,4,4,1,3,2,1,1,4,1,2,1,2,1,1.433544602
175629160,1,77,7,3,1,2,1,1,8,0,2,3,3,1,1,4,1,3,3,3,2,2,2,4,-0.931693177
175630080,1,74,6,1,4,2,1,1,5,0,2,4,4,1,1,4,1,3,3,3,2,1,2,1,0.479732289
175630240,1,57,6,2,1,1,2,2,7,0,2,4,4,5,1,1,1,3,3,1,2,3,5,3,-1.074720625
175631080,2,57,7,2,1,2,2,1,7,0,2,4,4,2,1,4,1,1,3,1,2,3,5,3,-1.132485093
175631160,1,69,7,2,1,2,1,1,10,0,1,4,4,1,1,4,1,1,4,3,2,1,4,2,0.770461222
175631320,1,30,2,2,1,1,2,1,7,0,1,4,4,3,1,1,1,1,2,1,2,1,3,3,-0.657049849
175633080,2,45,5,1,1,2,1,1,14,0,1,3,3,1,1,2,1,1,4,1,2,1,4,2,0.266492235
175633240,1,70,7,2,3,2,1,1,12,0,2,3,3,1,1,4,1,1,4,3,2,1,3,2,0.266492235
175634080,1,63,7,1,1,1,1,1,8,0,2,4,4,1,1,4,1,1,2,1,2,1,5,3,-1.332237506
175634160,2,73,7,3,1,1,4,1,5,0,2,3,4,4,2,4,1,1,1,1,2,4,4,3,0.021079632
175635080,2,70,6,2,1,2,1,1,3,0,2,4,4,6,1,4,1,1,1,3,2,3,5,2,0.744869304
175636080,1,34,4,2,7,2,4,2,12,0,2,4,4,1,3,2,1,1,4,1,2,2,3,2,0.744869304
175637080,2,53,7,2,1,2,2,1,14,0,1,4,4,1,1,1,1,1,3,3,2,2,5,3,-0.872026389
175637240,1,45,4,1,1,2,2,1,13,0,1,4,4,1,1,2,1,1,3,1,2,1,4,1,1.190034319
175638160,2,68,7,2,1,2,4,1,3,0,2,1,2,5,2,4,1,1,2,3,2,2,1,2,0.466244647
175639160,1,79,7,3,1,2,1,1,4,0,1,4,4,6,1,4,1,1,1,3,2,1,4,2,-0.408695422
175639320,2,31,7,1,1,1,2,1,10,0,1,4,4,1,1,2,1,1,4,1,2,2,3,2,0.526950939
175640160,2,70,7,2,1,2,4,1,2,0,2,4,4,5,2,4,1,1,4,3,2,3,3,1,0.049258659
175640240,1,20,7,2,1,1,4,2,15,0,1,3,3,3,2,1,1,3,4,3,2,2,2,1,1.665469564
175640320,1,73,4,3,1,1,1,1,10,0,1,4,4,1,1,4,1,3,2,3,2,1,5,2,0.084905775
175641240,2,35,6,2,1,1,2,1,5,0,2,4,4,5,1,3,1,1,3,1,2,4,3,1,0.528853259
175642160,2,69,7,2,1,2,2,1,6,0,1,4,4,1,1,4,1,1,3,1,2,2,4,3,-0.872026389
175643160,1,45,7,2,1,2,2,1,9,1,2,3,3,2,1,2,1,1,4,1,2,2,1,3,-0.84643447
175645240,1,61,5,2,1,2,1,1,6,0,1,4,4,1,1,4,1,1,4,3,2,2,4,3,-1.060193479
175645320,1,47,2,1,1,2,4,1,11,0,1,4,4,3,3,1,1,1,4,1,2,2,5,2,0.266492235
175646160,1,57,7,2,7,4,1,2,7,0,2,4,4,1,1,1,3,1,4,1,2,2,2,4,-1.560701688
175647080,1,62,7,3,1,1,1,1,4,0,2,4,4,5,1,4,1,3,3,3,2,3,5,1,0.990281907
175647240,1,43,4,2,1,1,2,1,8,0,2,4,4,1,1,2,1,1,4,1,2,1,4,2,0.266492235
175647320,2,38,5,3,1,2,2,1,8,0,2,4,4,4,1,1,1,1,4,1,1,1,4,2,-0.626613786
175648160,2,55,6,2,7,4,2,1,2,0,1,4,4,4,1,1,3,1,5,1,2,3,5,2,1.42005696
175648240,1,73,5,3,1,2,4,2,2,0,1,3,4,5,2,4,1,3,1,3,1,4,3,3,-0.188892217
175649160,1,64,7,3,1,1,1,1,3,0,2,3,3,3,1,4,1,3,2,3,2,3,2,2,-0.383103503
175649240,1,69,7,3,1,2,1,1,5,0,2,4,4,1,1,1,1,3,1,3,2,3,3,2,0.266492235
175649320,1,41,5,1,1,2,4,1,4,0,2,4,4,2,2,2,1,1,3,3,2,1,3,2,0.266492235
175650080,1,45,6,1,1,1,1,2,8,0,1,4,4,1,1,2,1,1,3,1,2,1,3,2,-0.165185138
175651160,2,59,5,2,1,1,4,1,6,0,1,3,3,5,3,1,1,1,4,1,2,1,2,2,0.266492235
175651240,1,80,6,3,1,2,1,1,5,0,1,4,4,6,1,4,1,3,2,3,2,1,5,2,-0.814780876
175651320,2,42,6,1,1,1,4,1,9,0,1,3,4,2,2,2,1,1,4,1,1,2,2,2,0.370956398
175652080,2,21,7,1,1,2,2,1,2,0,2,3,4,3,1,1,1,1,3,1,2,3,1,2,-1.083883078
175653080,1,28,7,2,1,1,2,1,13,0,1,4,4,1,1,1,1,1,4,1,2,1,3,1,1.23379219
175653160,2,63,7,3,1,1,1,1,4,0,1,4,4,1,1,4,1,1,4,3,2,1,5,3,0.064837503
175655080,1,52,6,1,1,2,2,1,13,0,2,4,4,1,1,1,1,1,2,1,2,1,5,2,0.034567274
175655160,1,79,7,2,1,2,1,1,5,0,2,4,4,1,1,4,1,1,1,3,2,3,3,2,0.266492235
175655240,2,41,6,4,7,2,4,2,7,0,2,3,3,1,3,2,1,3,1,1,2,2,2,2,0.266492235
175657080,2,58,6,1,1,2,5,1,9,0,2,4,4,1,3,1,1,1,4,1,2,2,5,1,0.511904838
175657160,1,19,6,1,1,1,1,1,5,0,1,4,4,3,1,1,1,1,3,1,2,1,4,2,0.266492235
175659240,2,59,6,3,1,1,4,2,4,0,2,3,3,4,2,1,1,1,5,1,2,3,1,2,-0.684378254
175660080,2,30,2,2,1,1,2,1,11,0,2,4,4,1,1,1,1,1,4,1,2,1,3,1,1.190034319
175660240,1,53,6,2,1,1,2,1,8,0,2,3,4,1,1,2,1,1,4,1,2,1,3,3,-1.10395135
175661080,1,32,7,1,1,2,2,1,13,0,1,3,3,1,1,1,1,1,4,1,1,1,5,2,0.526950939
175663160,1,41,7,2,1,1,2,1,9,0,2,2,3,3,1,1,1,3,3,1,2,2,1,2,0.034567274
175663320,1,72,7,2,1,2,1,1,15,0,2,4,4,1,1,4,1,1,3,3,2,2,4,2,0.266492235
175664320,2,40,5,2,1,2,2,1,5,0,1,3,3,1,1,2,1,1,4,1,2,2,3,2,-0.455395117
175665160,1,40,3,1,7,6,2,2,9,0,2,3,3,1,1,2,4,1,4,1,2,1,4,1,0.990281907
175666080,2,58,7,2,1,2,1,1,13,0,2,3,3,1,1,1,1,1,3,1,2,3,5,2,-0.596862512
175666320,2,48,7,1,1,1,4,1,3,0,2,3,3,4,3,2,1,1,2,1,2,2,5,2,0.266492235
175667080,1,22,7,2,1,1,2,1,3,0,1,4,4,3,1,1,1,3,3,1,2,1,4,1,1.665469564
175667240,1,48,5,1,1,1,2,1,12,0,1,4,4,1,1,2,1,1,4,1,2,1,4,1,1.665469564
175668240,2,68,4,2,1,2,1,1,6,0,2,3,4,1,1,4,1,1,5,3,2,3,5,1,0.972115955
175668320,2,40,5,1,1,1,4,2,8,0,1,4,4,1,2,2,1,1,4,1,2,3,2,1,1.465717151
175669080,1,20,7,1,1,1,5,1,4,0,2,4,4,3,3,1,1,1,3,1,2,2,5,1,1.23379219
175670240,1,41,5,3,1,1,3,2,6,0,1,4,4,1,1,1,1,1,4,1,2,1,3,4,0.019177312
175671080,1,56,6,3,1,2,2,1,14,0,2,4,4,2,1,1,1,2,4,1,2,2,4,3,-0.872026389
175672160,1,48,4,2,1,1,2,1,14,0,1,4,4,2,1,1,1,1,3,1,2,1,5,2,0.034567274
175672240,2,27,7,2,1,1,4,2,8,0,1,2,4,2,2,2,1,3,3,1,2,3,3,2,-0.598080043
175683080,1,44,5,2,7,2,2,1,10,0,2,3,3,1,1,2,3,1,4,1,2,3,4,4,-2.304393798
175683320,2,41,4,2,7,4,4,2,8,0,2,4,4,1,3,2,3,1,4,1,2,3,2,3,-0.929790857
175684080,1,70,7,1,1,2,1,2,7,0,2,3,3,6,1,4,1,1,2,1,2,2,3,3,-0.638883897
175685080,2,33,7,3,1,6,5,2,1,0,2,4,4,5,3,4,3,2,4,3,2,3,2,2,0.74192748
175688240,1,70,7,1,1,2,1,1,9,0,2,4,4,1,1,4,1,1,4,3,2,1,5,2,-0.626613786
175689080,2,55,5,4,7,6,2,1,14,0,2,4,4,1,1,1,5,1,4,1,2,2,5,2,-0.208943009
175689160,1,63,6,2,7,2,2,1,14,0,2,4,4,1,1,4,4,1,4,1,2,2,5,3,-1.364410054
175689240,2,36,1,3,1,2,4,2,8,0,2,3,4,2,3,2,1,1,3,3,2,3,2,2,-0.88707249
175690080,1,54,5,2,1,1,1,1,5,0,2,3,3,2,1,2,1,1,3,1,2,2,3,4,-1.574708285
175691160,1,60,3,2,7,2,2,1,8,1,2,4,4,1,1,4,5,1,4,1,2,3,1,3,-1.132485093
175693160,2,49,6,3,7,2,4,1,11,1,2,2,2,1,2,1,4,3,4,1,2,3,1,2,0.266492235
175697160,2,29,5,3,1,2,4,2,6,1,2,2,2,3,2,3,4,1,3,1,2,3,2,4,-2.33171001
175698080,2,63,7,3,1,2,4,1,6,0,2,4,4,1,2,4,1,1,1,1,2,4,4,1,-0.18144877
175698160,2,27,1,2,5,2,4,1,10,0,2,4,4,3,3,1,1,1,4,1,2,2,3,2,0.066739823
175701160,2,37,3,1,1,2,2,1,5,0,2,4,4,4,1,3,1,1,4,1,2,2,3,2,0.57070881
175702080,2,49,6,1,1,1,2,1,5,0,2,4,4,3,1,1,1,1,1,1,2,2,2,1,1.465717151
175702320,1,54,7,2,1,2,1,1,13,0,2,2,4,1,1,1,1,1,4,1,2,2,2,2,0.092852291
175703160,1,49,7,2,1,2,1,1,7,0,2,3,3,5,1,1,1,1,2,1,2,2,4,2,-0.208943009
175703240,1,58,7,1,1,1,1,1,2,0,2,3,3,1,1,1,1,1,3,3,2,1,3,3,-1.132485093
175705080,1,48,7,3,1,2,2,1,7,0,2,2,2,2,1,1,1,1,4,1,2,2,1,4,-2.763387383
175705320,2,43,7,2,1,2,4,1,3,0,2,3,3,6,2,2,1,1,3,3,2,2,2,2,0.545116891
175706240,1,39,7,2,7,6,4,2,3,1,2,2,2,1,3,2,4,1,1,3,2,3,1,3,-0.196838733
175707320,2,50,6,3,1,2,2,2,8,0,2,4,4,3,1,3,1,1,4,1,2,4,4,2,0.266492235
175707400,2,28,3,2,1,2,2,1,8,0,2,3,3,2,1,2,1,1,3,1,2,4,4,1,0.990281907
175707480,1,67,7,2,1,2,1,1,10,0,2,3,3,1,1,4,1,1,4,1,2,1,3,1,0.990281907
175709160,1,74,7,4,1,2,4,1,6,0,2,4,4,5,3,4,1,3,5,3,2,1,3,3,-1.841569591
175709240,2,24,2,1,7,1,4,2,7,0,2,2,4,2,3,1,1,1,4,1,2,2,2,2,0.738288673
175709320,1,42,6,2,1,1,2,1,14,0,2,4,4,1,1,2,1,1,2,1,2,2,4,2,0.266492235
175710160,1,53,3,2,7,1,1,1,7,0,1,4,4,1,1,1,5,1,4,1,2,2,5,2,0.266492235
175711080,2,46,6,4,1,1,4,2,3,0,2,2,3,3,2,1,1,3,2,3,2,4,1,4,-1.800424811
175712080,2,46,2,1,1,1,4,1,6,0,1,4,4,5,3,1,1,1,3,1,2,2,5,2,0.266492235
175712240,1,21,7,1,1,1,2,1,1,0,2,4,4,3,1,1,1,1,3,1,2,2,2,3,-0.596343557
175712320,1,80,7,4,1,1,1,1,2,0,1,4,4,6,1,4,1,3,3,3,2,2,4,2,0.066739823
175713080,2,36,5,2,7,2,4,1,3,0,2,4,4,3,2,3,1,1,2,3,2,3,4,3,0.263372384
175713160,1,72,7,2,1,2,1,1,3,0,2,4,4,1,1,4,1,1,5,3,2,2,3,2,-0.169344494
175714160,2,57,7,2,1,2,1,1,8,0,2,4,4,1,1,1,1,1,5,1,2,1,4,2,-0.208943009
175714240,1,31,7,2,1,1,2,1,6,0,2,2,2,1,1,2,1,1,3,1,2,1,3,2,0.727920883
175715080,2,60,7,2,2,2,4,2,6,1,2,1,1,5,2,4,1,1,2,1,2,2,1,3,-0.414757097
175716080,2,40,2,1,7,2,4,2,7,1,2,2,4,1,3,2,1,1,3,1,2,3,1,1,0.972115955
175716160,2,65,7,1,1,2,1,1,8,0,2,4,4,1,1,4,1,1,4,3,2,4,3,4,-1.331198002
175716240,2,64,7,2,1,2,2,1,5,0,2,2,4,5,1,4,1,3,3,1,2,4,1,2,-0.596862512
175717160,1,71,7,3,1,2,4,1,3,0,1,3,4,6,2,4,1,1,1,3,2,1,1,3,-0.17867278
175718240,2,47,1,3,1,2,2,1,6,0,2,3,3,3,1,1,4,1,2,1,2,2,3,1,0.511904838
175719240,1,35,3,2,1,2,2,1,14,0,2,4,4,1,1,2,1,1,4,1,2,2,3,3,-1.132485093
175719320,1,34,7,3,1,2,2,1,11,0,2,4,4,1,1,2,1,1,4,1,2,1,4,2,-0.858538747
175720080,1,77,7,1,1,2,1,1,8,0,1,4,4,1,1,4,1,1,4,3,2,1,3,2,0.266492235
175721080,1,58,4,5,1,2,4,2,2,0,1,2,3,5,2,1,1,3,1,3,2,2,2,4,-1.393121825
175721160,2,24,3,2,7,2,2,1,8,0,1,4,4,2,1,1,1,1,4,3,2,2,1,2,-0.165185138
175722080,1,53,7,1,1,1,1,1,9,0,2,3,3,1,1,2,1,1,3,1,2,2,4,2,0.7588759
175722240,2,27,7,1,1,2,2,1,12,0,2,4,4,2,1,2,1,1,4,1,2,1,4,2,0.09111421
175723080,1,55,7,3,1,2,1,1,7,0,2,3,4,1,1,1,1,3,3,1,2,1,3,5,-1.776363017
175724160,1,61,7,2,1,2,1,1,4,0,2,3,3,1,1,4,1,1,3,1,2,2,3,2,0.266492235
175725160,1,31,5,2,1,1,2,1,10,0,1,4,4,1,1,2,1,1,4,1,2,2,3,1,1.665469564
175725240,2,63,7,2,1,2,1,1,11,0,1,4,4,1,1,4,1,2,2,3,2,2,4,2,-0.626613786
175726080,1,77,7,2,1,2,1,1,11,0,2,4,4,1,1,4,1,1,1,3,2,1,5,2,-0.197357687
175728080,2,39,6,2,1,1,2,1,14,0,2,4,4,1,1,2,1,2,4,1,2,2,5,1,1.015873826
175728240,2,20,3,1,1,1,4,1,1,0,2,3,4,3,3,1,1,1,3,1,2,2,4,2,0.309032575
175729240,1,58,6,2,1,2,2,1,7,0,2,3,4,5,1,1,1,2,2,1,2,2,2,2,-0.88707249
175731080,1,47,5,2,7,4,2,1,14,0,2,4,4,1,1,2,3,1,4,1,2,3,5,2,0.051515695
175731160,2,52,7,1,1,1,1,1,11,0,1,4,4,1,1,1,1,1,4,3,2,1,5,1,1.433544602
175733160,2,50,5,1,1,1,4,2,6,0,2,4,4,3,3,3,1,1,4,1,2,2,4,3,-1.078359432
175734240,1,39,6,1,7,2,4,1,6,0,2,4,4,1,3,2,1,1,1,1,2,1,3,2,0.234319686
175735080,2,32,3,1,7,2,2,1,9,0,1,3,4,1,1,2,1,1,1,1,2,1,2,1,1.190034319
175735160,1,80,7,4,1,2,1,1,4,0,2,3,4,1,1,4,1,3,1,3,2,3,2,1,1.665469564
175735240,2,66,7,2,1,2,1,1,12,0,1,3,3,6,1,4,1,1,3,3,2,2,2,3,-0.872026389
175735320,2,34,5,1,7,2,4,2,6,0,2,3,3,2,3,2,1,1,5,1,2,4,1,1,1.665469564
175736160,1,53,7,3,1,2,2,1,6,0,2,4,4,4,1,1,1,3,2,1,2,1,3,2,-0.18335109
175736320,1,21,7,2,1,1,1,1,5,0,2,4,4,3,1,2,1,1,4,1,2,1,3,1,0.729823203
175737080,1,35,7,1,1,2,2,1,11,0,2,3,4,1,1,1,1,1,3,1,2,1,2,1,1.433544602
175737160,1,54,7,1,1,2,4,1,4,0,2,2,3,4,2,1,1,1,2,1,2,2,1,3,-0.872026389
175737240,2,20,5,1,7,1,5,2,3,1,2,3,4,3,3,1,1,1,3,1,2,2,1,2,0.069681647
175737320,1,32,4,2,6,2,2,1,9,0,2,4,4,1,1,2,1,1,4,1,2,1,4,2,0.744869304
175738160,1,56,7,1,1,2,2,1,14,0,2,4,4,1,1,1,1,1,3,1,2,1,4,2,-0.426861374
175738240,2,65,6,2,1,1,4,1,4,0,2,4,4,5,2,4,1,1,5,3,2,2,3,2,0.266492235
175739160,1,50,7,1,1,1,2,1,10,0,2,4,4,1,1,1,1,1,4,1,2,1,5,2,0.022981952
175739240,1,45,6,2,1,2,2,1,14,0,2,4,4,1,1,2,1,1,4,1,2,1,3,2,-0.443809795
175740160,1,80,7,2,1,2,1,1,10,0,2,4,4,5,1,4,1,1,4,3,2,1,3,3,-0.646682058
